`mesh_descriptor_uid`,`name`,`annotation`,`created_at`,`updated_at`,`deleted`
D009897,Optic Chiasm,neopl: coord IM with OPTIC NERVE NEOPLASMS (IM) + histol type of neopl (IM),2010-01-01 00:00:00,2014-08-19 06:03:34,0
D009898,Optic Disk,"neopl: coord IM with OPTIC NERVE NEOPLASMS (IM) + histol type of neopl (IM); do not confuse ""optic cup"" ( = EYE /embryol) with ""optic disk cupping"" ( = OPTIC DISK + GLAUCOMA); inflammation = RETINITIS + OPTIC NEURITIS",2010-01-01 00:00:00,2014-08-19 06:03:37,0
D009899,"Optic Lobe, Nonmammalian",in invertebrates and non-mammalian vertebrates; do not confuse with optic lobe in humans and other mammals (see SUPERIOR COLLICULI),2010-01-01 00:00:00,2014-08-19 06:03:40,0
D009900,Optic Nerve,2d cranial nerve; neopl = OPTIC NERVE NEOPLASMS (IM) + histol type of neopl (IM); atrophy = OPTIC ATROPHY; neuritis = OPTIC NEURITIS; optic nerve head = OPTIC DISK,2010-01-01 00:00:00,2014-08-19 06:03:43,0
D009901,Optic Nerve Diseases,SMON: see note on OPTIC NEURITIS; inflamm dis = OPTIC NEURITIS,2010-01-01 00:00:00,2014-08-19 06:03:47,0
D009902,Optic Neuritis,SMON (Subacute Myelo-Optico-Neuropathy) is indexed here + MYELITIS + SYNDROME,2010-01-01 00:00:00,2014-08-19 06:03:52,0
D009903,Optical Illusions,,2010-01-01 00:00:00,2014-08-19 06:03:56,0
D009904,Optical Rotation,NIM; no qualif,2010-01-01 00:00:00,2014-08-19 06:03:57,0
D009905,Optical Rotatory Dispersion,a type of spectrum anal; NIM,2010-01-01 00:00:00,2014-08-19 06:03:58,0
D009907,Optometry,SPEC: SPEC qualif,2010-01-01 00:00:00,2014-08-19 06:03:58,0
D009909,Oral Health,differentiate from ORAL HYGIENE; oral health is the state of health of the mouth,2010-01-01 00:00:00,2014-08-19 06:03:59,0
D009910,Oral Hygiene,"differentiate from ORAL HEALTH; oral hyg is care toward maintaining good oral health performed by the person himself or a caregiver in the case of invalid or disabled persons; differentiate also from DENTAL CARE, care by professionals; for oral hyg using dental floss, water picks, etc. use DENTAL DEVICES, HOME CARE or TOOTHBRUSHING",2010-01-01 00:00:00,2014-08-19 06:04:00,0
D009911,Oral Hygiene Index,no qualif,2010-01-01 00:00:00,2014-08-19 06:04:02,0
D009912,Oral Manifestations,not used for indexing since 1989; prior to 1989 used for oral manifest of non-oral diseases,2010-01-01 00:00:00,2014-08-19 06:04:03,0
D009913,Oral Stage,no qualif,2010-01-01 00:00:00,2014-08-19 06:04:04,0
D009914,Oral Submucous Fibrosis,,2010-01-01 00:00:00,2014-08-19 06:04:05,0
D009915,Orbit,,2010-01-01 00:00:00,2014-08-19 06:04:09,0
D009916,Orbital Diseases,dis of bony cavity & its contents except eyeball ( = EYE DISEASES or specifics),2010-01-01 00:00:00,2014-08-19 06:04:11,0
D009917,Orbital Fractures,ZYGOMATIC FRACTURES & MAXILLARY FRACTURES are also available,2010-01-01 00:00:00,2014-08-19 06:04:14,0
D009918,Orbital Neoplasms,neopl of bony cavity & its contents except eyeball ( = EYE NEOPLASMS or specifics); /blood supply /chem /second /secret /ultrastruct permitted; coord IM with histol type of neopl (IM),2010-01-01 00:00:00,2014-08-19 06:04:18,0
D009919,Orchiectomy,check tags MALE & ANIMALS or HUMAN,2010-01-01 00:00:00,2014-08-19 06:04:23,0
D009920,Orchitis,,2010-01-01 00:00:00,2014-08-19 06:04:25,0
D009921,Orciprenaline,,2010-01-01 00:00:00,2014-08-19 06:04:28,0
D009922,Oregon,,2010-01-01 00:00:00,2014-08-19 06:04:33,0
D009923,Orf virus,"infection = ECTHYMA, CONTAGIOUS but see note there",2010-01-01 00:00:00,2014-08-19 06:04:34,0
D009924,Organ Culture Techniques,NIM,2010-01-01 00:00:00,2014-08-19 06:04:36,0
D009925,Organ of Corti,,2010-01-01 00:00:00,2014-08-19 06:04:38,0
D009926,Organ Preservation,cryopreservation of organ: coord IM with organ (no qualif) + CRYOPRESERVATION,2010-01-01 00:00:00,2014-08-19 06:04:41,0
D009927,Tissue and Organ Procurement,,2010-01-01 00:00:00,2014-08-19 06:04:43,0
D009928,Organ Specificity,"IM general only; coordinate NIM with specific organ (IM); ""tissue specificity"" goes here",2010-01-01 00:00:00,2014-08-19 06:04:46,0
D009929,Organ Size,almost never IM; coordinate NIM with organ /anat (IM) or /growth (IM) or /pathol (IM) or disease /pathol (IM),2010-01-01 00:00:00,2014-08-19 06:04:48,0
D009930,Organic Chemicals,GEN or unspecified; prefer specific groups or specific chemicals,2010-01-01 00:00:00,2014-08-19 06:04:50,0
D009934,Organization and Administration,"GEN only: prefer /organ: Manual 19.7+, 19.8.49; almost never IM; DF: ORGAN ADMIN but do not confuse with ORGAN for ORGANIZATIONS",2010-01-01 00:00:00,2014-08-19 06:04:52,0
D009935,Organizational Affiliation,med or non-med affiliation; DF: ORGAN AFFILIATION,2010-01-01 00:00:00,2014-08-19 06:04:54,0
D009936,Organizational Innovation,NIM; coord with specific organiz (IM); DF: ORGAN INNOVATION,2010-01-01 00:00:00,2014-08-19 06:04:56,0
D009937,Organizational Objectives,NIM; coord with specific organiz (IM); DF: ORGAN OBJECTIVES,2010-01-01 00:00:00,2014-08-19 06:04:57,0
D009938,Organizations,"has a limited use since there are other more specific terms available; read notes under SOCIETIES; SOCIETIES, MEDICAL & SOCIETIES, SCIENTIFIC for likely exclusions: ORGANIZATIONS tends to be for groups with a common goal based on interest, SOCIETIES tends to be for groups with common educ or professional status: TN 174; policy: Manual 35.9; specify geog: Manual 36.15; DF: ORGAN but do not confuse with ORGAN ADMIN for ORGANIZATION AND ADMINISTRATION",2010-01-01 00:00:00,2014-08-19 06:04:57,0
D009939,"Organizations, Nonprofit",DF: ORGAN NONPROFIT,2010-01-01 00:00:00,2014-08-19 06:04:59,0
D009940,Organoids,do not confuse with ORGANELLES: read MeSH definitions & follow text,2010-01-01 00:00:00,2014-08-19 06:05:00,0
D009941,Organomercury Compounds,DF: ORGANOMERCURY CPDS,2010-01-01 00:00:00,2014-08-19 06:05:02,0
D009942,Organometallic Compounds,GEN or unspecified; prefer specifics; DF: ORGANOMETALLIC CPDS,2010-01-01 00:00:00,2014-08-19 06:05:05,0
D009943,Organophosphorus Compounds,DF: ORGANOPHOSPHORUS CPDS,2010-01-01 00:00:00,2014-08-19 06:05:07,0
D009944,Organoplatinum Compounds,DF: ORGANOPLATINUM CPDS,2010-01-01 00:00:00,2014-08-19 06:05:11,0
D009945,Organotherapy,ther using animal organs or their extracts; TISSUE THERAPY is also available; do not use /util except by MeSH definition,2010-01-01 00:00:00,2014-08-19 06:05:13,0
D009946,Organothiophosphorus Compounds,includes organothiophosphates; /antag permitted but consider also CHOLINESTERASE REACTIVATORS; DF: ORGANOTHIOPHOSPHORUS CPDS,2010-01-01 00:00:00,2014-08-19 06:05:15,0
D009947,Organotin Compounds,DF: ORGANOTIN CPDS,2010-01-01 00:00:00,2014-08-19 06:05:17,0
D009948,Orgasm,,2010-01-01 00:00:00,2014-08-19 06:05:19,0
D009949,Orientation,human & animal,2010-01-01 00:00:00,2014-08-19 06:05:20,0
D009950,Ornidazole,,2010-01-01 00:00:00,2014-08-19 06:05:20,0
D009951,Ornipressin,,2010-01-01 00:00:00,2014-08-19 06:05:23,0
D009952,Ornithine,/biosyn /physiol permitted,2010-01-01 00:00:00,2014-08-19 06:05:26,0
D009953,Ornithine-Oxo-Acid Transaminase,,2010-01-01 00:00:00,2014-08-19 06:05:32,0
D009954,Ornithine Carbamoyltransferase,,2010-01-01 00:00:00,2014-08-19 06:05:35,0
D009955,Ornithine Decarboxylase,,2010-01-01 00:00:00,2014-08-19 06:05:38,0
D009956,Psittacosis,,2010-01-01 00:00:00,2014-08-19 06:05:41,0
D009957,Oroantral Fistula,fistula policy: Manual 23.19+,2010-01-01 00:00:00,2014-08-19 06:05:44,0
D009958,Orofaciodigital Syndromes,"do not use /congen & do not coord with INFANT, NEWBORN, DISEASES",2010-01-01 00:00:00,2014-08-19 06:05:47,0
D009959,Oropharyngeal Neoplasms,coord IM with histol type of neopl (IM),2010-01-01 00:00:00,2014-08-19 06:05:52,0
D009960,Oropharynx,inflammation: index under PHARYNGITIS & do not bother to coordinate with OROPHARYNX (NIM) unless particularly discussed,2010-01-01 00:00:00,2014-08-19 06:05:56,0
D009961,Orosomucoid,an alpha-globulin,2010-01-01 00:00:00,2014-08-19 06:05:58,0
D009962,Orotate Phosphoribosyltransferase,"/defic: consider also OROTIC ACID /urine (IM) + PURINE-PYRIMIDINE METABOLISM, INBORN ERRORS (IM)",2010-01-01 00:00:00,2014-08-19 06:06:02,0
D009963,Orotic Acid,,2010-01-01 00:00:00,2014-08-19 06:06:07,0
D009964,Orotidine-5'-Phosphate Decarboxylase,"/defic: consider also OROTIC ACID /urine (IM) + PURINE-PYRIMIDINE METABOLISM, INBORN ERRORS (IM); DF: OMP DECARBOXYLASE",2010-01-01 00:00:00,2014-08-19 06:06:10,0
D009965,Orphan Drug Production,,2010-01-01 00:00:00,2014-08-19 06:06:14,0
D009966,Orphenadrine,,2010-01-01 00:00:00,2014-08-19 06:06:16,0
D009967,Orthodontic Appliances,,2010-01-01 00:00:00,2014-08-19 06:06:21,0
D009968,"Orthodontic Appliances, Removable",,2010-01-01 00:00:00,2014-08-19 06:06:23,0
D009969,Orthodontic Wires,,2010-01-01 00:00:00,2014-08-19 06:06:24,0
D009970,Orthodontics,"SPEC: SPEC qualif; orthopédie dento-faciale in French titles is translated ""orthodontics"" & indexed here",2010-01-01 00:00:00,2014-08-19 06:06:26,0
D009971,"Orthodontics, Corrective",do not use /util except by MeSH definition,2010-01-01 00:00:00,2014-08-19 06:06:27,0
D009972,"Orthodontics, Interceptive",do not use /util except by MeSH definition,2010-01-01 00:00:00,2014-08-19 06:06:29,0
D009973,"Orthodontics, Preventive",do not use /util except by MeSH definition,2010-01-01 00:00:00,2014-08-19 06:06:31,0
D009974,Orthomolecular Therapy,a psychother technique; note X ref: /adv eff permitted; DF: ORTHOMOL THER,2010-01-01 00:00:00,2014-08-19 06:06:33,0
D009975,Orthomyxoviridae,infection = ORTHOMYXOVIRIDAE INFECTIONS,2010-01-01 00:00:00,2014-08-19 06:06:35,0
D009976,Orthomyxoviridae Infections,coordinate IM with specific influenza virus (IM) if pertinent; note specific subtypes of INFLUENZA A VIRUS are available,2010-01-01 00:00:00,2014-08-19 06:06:37,0
D009980,Influenza A virus,"infection: coordinate IM with INFLUENZA, HUMAN (IM) in humans or ORTHOMYXOVIRIDAE INFECTIONS (IM) in animals other than birds; infection in birds = INFLUENZA IN BIRDS; INFLUENZAVIRUS A is also available",2010-01-01 00:00:00,2014-08-19 06:06:41,0
D009981,Influenza B virus,"infection: coordinate IM with INFLUENZA, HUMAN (IM) in humans or ORTHOMYXOVIRIDAE INFECTIONS (IM) in animals; INFLUENZAVIRUS B is also available",2010-01-01 00:00:00,2014-08-19 06:06:45,0
D009982,Influenzavirus C,"infection: coordinate IM with INFLUENZA, HUMAN (IM) in humans or ORTHOMYXOVIRIDAE INFECTIONS (IM) in animals; INFLUENZA C VIRUS is also available",2010-01-01 00:00:00,2014-08-19 06:06:47,0
D009983,Orthopedic Equipment,nonexpendable & used by the orthopedic surgeon; do not confuse with ORTHOTIC DEVICES used on the patient,2010-01-01 00:00:00,2014-08-19 06:06:49,0
D009984,Orthopedic Fixation Devices,TN 124: /adv eff,2010-01-01 00:00:00,2014-08-19 06:06:51,0
D009985,Orthopedics,"SPEC: SPEC qualif; Manual 26.19+; orthopedie dento-faciale in French titles is translated ""orthodontics"" & is indexed under ORTHODONTICS",2010-01-01 00:00:00,2014-08-19 06:06:52,0
D009986,Orthopsychiatry,"SPEC; SPEC qualif; MDs, psychologists, social workers, etc.",2010-01-01 00:00:00,2014-08-19 06:06:54,0
D009987,Orthoptera,do not use /drug eff for insecticides: TN 111,2010-01-01 00:00:00,2014-08-19 06:06:55,0
D009988,Orthoptics,SPEC: SPEC qualif; X ref PLEOPTICS is seen in foreign lit,2010-01-01 00:00:00,2014-08-19 06:06:57,0
D009989,Orthotic Devices,"includes slings, BRACES, etc.",2010-01-01 00:00:00,2014-08-19 06:06:59,0
D009990,Oryzias,note X refs JAPANESE KILLIFISH and MEDAKA KILLIFISH; KILLIFISHES is also available,2010-01-01 00:00:00,2014-08-19 06:07:00,0
D009991,Oscillometry,do not confuse with CHEST WALL OSCILLATION,2010-01-01 00:00:00,2014-08-19 06:07:03,0
D009992,Osmium,"Os-192; Os-184, 186-190, = OSMIUM (IM) + ISOTOPES (NIM); Os-181-183, 185, 191, 193-195 = OSMIUM (IM) + RADIOISOTOPES (IM)",2010-01-01 00:00:00,2014-08-19 06:07:04,0
D009993,Osmium Tetroxide,indust & histol uses,2010-01-01 00:00:00,2014-08-19 06:07:07,0
D009994,Osmolar Concentration,NIM; no qualif,2010-01-01 00:00:00,2014-08-19 06:07:09,0
D009995,Osmosis,coordinate with substance / pharmacokin or tissue / metab; OSMOTIC SHOCK see OSMOTIC PRESSURE is also available,2010-01-01 00:00:00,2014-08-19 06:07:10,0
D009996,Osmotic Fragility,do not coord with ERYTHROCYTES since this is defined in terms of erythrocytes; NIM,2010-01-01 00:00:00,2014-08-19 06:07:11,0
D009997,Osmotic Pressure,NIM,2010-01-01 00:00:00,2014-08-19 06:07:12,0
D009998,Ossicular Prosthesis,note short X refs TORP & PORP standing for Total Ossic Replace Prosth ( = drum-to-foot plate) & Partial Ossic Replace Prosth ( = drum-to-stapes),2010-01-01 00:00:00,2014-08-19 06:07:16,0
D009999,"Ossification, Heterotopic",,2010-01-01 00:00:00,2014-08-19 06:07:19,0
D010000,Osteitis,coord IM with specific bone (IM),2010-01-01 00:00:00,2014-08-19 06:07:22,0
D010001,Osteitis Deformans,,2010-01-01 00:00:00,2014-08-19 06:07:25,0
D010002,Osteitis Fibrosa Cystica,,2010-01-01 00:00:00,2014-08-19 06:07:28,0
D010003,Osteoarthritis,most common form of arthritis,2010-01-01 00:00:00,2014-08-19 06:07:32,0
D010004,"Osteoarthropathy, Primary Hypertrophic","OSTEOARTHROPATHY, SECONDARY HYPERTROPHIC is also available",2010-01-01 00:00:00,2014-08-19 06:07:36,0
D010005,"Osteoarthropathy, Secondary Hypertrophic","OSTEOARTHROPATHY, PRIMARY HYPERTROPHIC is also available",2010-01-01 00:00:00,2014-08-19 06:07:42,0
D010006,Osteoblasts,,2010-01-01 00:00:00,2014-08-19 06:07:45,0
D010007,Osteochondritis,,2010-01-01 00:00:00,2014-08-19 06:07:48,0
D010008,Osteochondritis Dissecans,,2010-01-01 00:00:00,2014-08-19 06:07:51,0
D010009,Osteochondrodysplasias,abnorm develop of cartilage & bone,2010-01-01 00:00:00,2014-08-19 06:07:54,0
D010010,Osteoclasts,,2010-01-01 00:00:00,2014-08-19 06:08:02,0
D010011,Osteocytes,,2010-01-01 00:00:00,2014-08-19 06:08:04,0
D010012,Osteogenesis,BONE DEVELOPMENT is also available,2010-01-01 00:00:00,2014-08-19 06:08:06,0
D010013,Osteogenesis Imperfecta,,2010-01-01 00:00:00,2014-08-19 06:08:07,0
D010014,Osteolysis,only Cat C qualif,2010-01-01 00:00:00,2014-08-19 06:08:11,0
D010015,"Osteolysis, Essential",,2010-01-01 00:00:00,2014-08-19 06:08:14,0
D010016,Osteoma,/blood supply /chem /secret /ultrastruct permitted; coord IM with BONE NEOPLASMS (IM) or specific precoord bone/neopl term (IM) or specific bone (IM) + BONE NEOPLASMS (IM),2010-01-01 00:00:00,2014-08-19 06:08:18,0
D010017,"Osteoma, Osteoid","/blood supply /chem /secret /ultrastruct permitted; coord IM with BONE NEOPLASMS (IM) or specific precoord bone/neopl term (IM) or specific bone (IM) + BONE NEOPLASMS (IM); do not confuse with OSTEOMA, GIANT OSTEOID see OSTEOBLASTOMA",2010-01-01 00:00:00,2014-08-19 06:08:22,0
D010018,Osteomalacia,softening of bones; manifest of calcium & vitamin D defic,2010-01-01 00:00:00,2014-08-19 06:08:26,0
D010019,Osteomyelitis,,2010-01-01 00:00:00,2014-08-19 06:08:29,0
D010020,Osteonecrosis,OSTEORADIONECROSIS & FEMUR HEAD NECROSIS are available,2010-01-01 00:00:00,2014-08-19 06:08:33,0
D010021,Osteopathic Medicine,specialty; DF: OSTEOPATHIC MED,2010-01-01 00:00:00,2014-08-19 06:08:36,0
D010022,Osteopetrosis,do not confuse with OSTEOPOROSIS,2010-01-01 00:00:00,2014-08-19 06:08:38,0
D010023,Osteopoikilosis,a form of osteosclerosis,2010-01-01 00:00:00,2014-08-19 06:08:43,0
D010024,Osteoporosis,"related to aging: note X refs; age-related osteoporosis in men goes here; age-related osteoporosis in women is probably OSTEOPOROSIS, POSTMENOPAUSAL",2010-01-01 00:00:00,2014-08-19 06:08:47,0
D010025,Osteoradionecrosis,"bone necrosis after radiation inj; coord IM with bone/dis (IM), not organ /inj",2010-01-01 00:00:00,2014-08-19 06:08:51,0
D010026,Osteosclerosis,,2010-01-01 00:00:00,2014-08-19 06:08:53,0
D010027,Osteotomy,do not use /util except by MeSH definition,2010-01-01 00:00:00,2014-08-19 06:08:57,0
D010028,Ostertagia,"a genus of nematodes; infection = OSTERTAGIASIS; for antigens, coord with ANTIGENS, HELMINTH, for antibodies, coord with ANTIBODIES, HELMINTH",2010-01-01 00:00:00,2014-08-19 06:08:58,0
D010029,Ostertagiasis,roundworm infect,2010-01-01 00:00:00,2014-08-19 06:09:00,0
D010030,Ostomy,"surg creation of an artif opening (stoma) ""for external fistulization""; GEN only: prefer specific",2010-01-01 00:00:00,2014-08-19 06:09:03,0
D010031,Otitis,general or unspecified; prefer specifics,2010-01-01 00:00:00,2014-08-19 06:09:05,0
D010032,Otitis Externa,,2010-01-01 00:00:00,2014-08-19 06:09:08,0
D010033,Otitis Media,general or unspecified; prefer specifics; nonsuppurative otitis media: index under OTITIS MEDIA WITH EFFUSION,2010-01-01 00:00:00,2014-08-19 06:09:11,0
D010034,Otitis Media with Effusion,nonsuppurative otitis media,2010-01-01 00:00:00,2014-08-19 06:09:14,0
D010035,"Otitis Media, Suppurative",suppurative refers to purulent discharge,2010-01-01 00:00:00,2014-08-19 06:09:17,0
D010036,Otolaryngology,DF: OTOLARYNGOL,2010-01-01 00:00:00,2014-08-19 06:09:21,0
D010037,Otolithic Membrane,,2010-01-01 00:00:00,2014-08-19 06:09:23,0
D010038,Otorhinolaryngologic Diseases,general; prefer specifics; DF: ORL DIS,2010-01-01 00:00:00,2014-08-19 06:09:26,0
D010039,Otorhinolaryngologic Neoplasms,general: prefer specifics; coordinate IM with histological type of neoplasm (IM); DF: ORL NEOPL,2010-01-01 00:00:00,2014-08-19 06:09:31,0
D010040,Otosclerosis,,2010-01-01 00:00:00,2014-08-19 06:09:37,0
D010041,Otters,X ref ENHYDRA LUTRIS: ENHYDRA FLUCTUANS see ASTERACEAE is also available,2010-01-01 00:00:00,2014-08-19 06:09:40,0
D010042,Ouabain,,2010-01-01 00:00:00,2014-08-19 06:09:45,0
D010043,Outcome and Process Assessment (Health Care),"note category; must discuss both outcome & process: OUTCOME ASSESSMENT (HEALTH CARE) is available for only outcome, PROCESS ASSESSMENT (HEALTH CARE) is available for only process; DF: OUTCOME PROCESS ASSESS",2010-01-01 00:00:00,2014-08-19 06:09:48,0
D010044,"Outpatient Clinics, Hospital",IM,2010-01-01 00:00:00,2014-08-19 06:09:49,0
D010045,Outpatients,"outpatients as people or as a social, sociol, psychol, etc., group; do not confuse the outpatient with the care given him ( = AMBULATORY CARE)",2010-01-01 00:00:00,2014-08-19 06:09:51,0
D010046,"Oval Window, Ear","do not confuse with ROUND WINDOW, EAR",2010-01-01 00:00:00,2014-08-19 06:09:52,0
D010047,Ovalbumin,differentiate OVALBUMIN (protein in egg white) from EGG WHITE (the food),2010-01-01 00:00:00,2014-08-19 06:09:54,0
D010048,Ovarian Cysts,non-neoplastic; POLYCYSTIC OVARY SYNDROME is also available,2010-01-01 00:00:00,2014-08-19 06:09:57,0
D010049,Ovarian Diseases,inflammatory disease  = OOPHORITIS,2010-01-01 00:00:00,2014-08-19 06:10:00,0
D010050,Ovarian Function Tests,NIM,2010-01-01 00:00:00,2014-08-19 06:10:04,0
D010051,Ovarian Neoplasms,coordinate IM with histologic type of neoplasm (IM),2010-01-01 00:00:00,2014-08-19 06:10:06,0
D010052,Ovariectomy,,2010-01-01 00:00:00,2014-08-19 06:10:11,0
D010053,Ovary,"OVARY, PLANT is also available; /surg permitted but is probably OVARIECTOMY; /abnorm: agenesis or dysgenesis: coord OVARY /abnorm (IM) with GONADAL DYSGENESIS (IM); /cytol: consider also THECA CELLS; inflammation = OOPHORITIS; polycystic ovary, sclerocystic ovary = POLYCYSTIC OVARY SYNDROME",2010-01-01 00:00:00,2014-08-19 06:10:14,0
D010054,Brief Psychiatric Rating Scale,DF: BPRS,2010-01-01 00:00:00,2014-08-19 06:10:17,0
D010056,Overlearning,,2010-01-01 00:00:00,2014-08-19 06:10:18,0
D010057,Oviducts,"non-mammals only; mammals, use FALLOPIAN TUBES; disease probably GENITAL DISEASES, FEMALE + OVIDUCTS",2010-01-01 00:00:00,2014-08-19 06:10:18,0
D010058,Oviposition,index ovipositor under specific insect only with /anat (IM) + OVIPOSITION (IM),2010-01-01 00:00:00,2014-08-19 06:10:21,0
D010059,Ovomucin,a trypsin inhib; /drug eff /ultrastruct permitted,2010-01-01 00:00:00,2014-08-19 06:10:21,0
D010060,Ovulation,,2010-01-01 00:00:00,2014-08-19 06:10:24,0
D010061,Ovulation Detection,,2010-01-01 00:00:00,2014-08-19 06:10:26,0
D010062,Ovulation Induction,,2010-01-01 00:00:00,2014-08-19 06:10:28,0
D010063,Ovum,differentiate from EGGS (Cat J2); /transpl is not implantation ( = OVUM IMPLANTATION),2010-01-01 00:00:00,2014-08-19 06:10:30,0
