`mesh_descriptor_uid`,`previous_indexing`,`mesh_previous_indexing_id`
D016812,Ciliophora (1966-1991),7182
D016813,Ciliophora (1973-1991),7183
D016816,Protozoa (1969-1991),7184
D016818,Protozoa (1968-1991),7185
D016819,Protozoa (1977-1991),7186
D016824,Antigens (1966-1979),7187
D016825,"Algae, Green (1970-1971)",7188
D016827,"Antigens, Differentiation, T-Lymphocyte (1986-1991)",7189
D016829,Giardia (1967-1991),7190
D016831,Crithidia (1979-1991),7191
D016832,"Rehabilitation, Vocational (1988-1991)",7192
D016833,Trypanosoma (1966-1986),7193
D016835,Mastigophora (1967-1971),7194
D016839,Physarum (1966-1991),7195
D016844,Phycomycetes (1971-1979),7196
D016845,Phycomyces (1971-1979),7197
D016848,Amoeba (1974-1987),7198
D016849,"Keratitis, Dendritic (1966-1991)",7199
D016850,Cornea (1966-1991),7200
D016851,Arboviruses (1973-1980),7201
D016852,Housing (1967-1991),7202
D016853,"Antibodies, Monoclonal (1981-1991)",7203
D016854,Anxiety (1966-1991),7204
D016855,Bunyaviridae (1980-1991),7205
D016856,Bunyaviridae (1983-1991),7206
D016857,Carbon Dioxide/blood (1966-1991),7207
D016858,Mycoplasma (1970-1991),7208
D016859,Lipoxygenase/antagonists & inhibitors (1978-1991),7209
D016860,"Antigens, CD (1990-1991)",7210
D016861,Prostaglandin-Endoperoxide Synthase/antagonists & inhibitors (1981-1991),7211
D016862,Brain Diseases (1968-1991),7212
D016864,Neoplasms (1982-1986),7213
D016865,"Recombination, Genetic (1981-1991)",7214
D016867,Immune Tolerance (1980-1991),7215
D016868,Enterobacteriaceae Infections (1970-1991),7216
D016869,Mycoplasma Infections (1977-1979),7217
D016873,Ehrlichia (1975-1991),7218
D016874,Neurofibrils (1968-1991),7219
D016875,Microtubule-Associated Proteins (1986-1991),7220
D016876,Dental Alloys (1971-1991),7221
D016877,Oxidation-Reduction (1966-1991),7222
D016882,"Adjuvants, Immunologic (1985-1991)",7223
D016884,Autoimmune Diseases (1968-1991),7224
D016885,Government Agencies (1966-1991),7225
D016887,Resuscitation (1971-1991),7226
D016888,Angiomatosis (1966-1976),7227
D016889,Uterine Neoplasms (1966-1991),7228
D016890,Encephalitozoon cuniculi (1982-1991),7229
D016891,"Kidney, Polycystic (1974-1991)",7230
D016893,Carotid Artery Diseases (1966-1991),7231
D016894,Endarterectomy (1966-1991),7232
D016895,Culture Media (1966-1991),7233
D016897,Oxygen Consumption (1976-1991),7234
D016898,Interferon Type I (1983-1991),7235
D016899,Interferon Type I (1984-1991),7236
D016900,Intermediate Filament Proteins (1982-1991),7237
D016902,Air Pollution (1968-1991),7238
D016905,Bacterial Infections (1972-1991),7239
D016906,Growth Substances (1989-1990),7240
D016907,Drug Therapy/adverse effects (1966-1991),7241
D016908,Bacterial Infections (1972-1991),7242
D016909,Leg/blood supply (1977-1991),7243
D016910,Orthodontic Appliances (1967-1991),7244
D016911,"Anxiety, Castration (1976-1991)",7245
D016912,Norgestrel (1980-1991),7246
D016913,Blood Transfusion (1974-1991),7247
D016914,Endonucleases (1973-1982),7248
D016915,Viral Vaccines (1987-1991),7249
D016917,Angiomatosis (1989-1991),7250
D016918,"Arthritis, Infectious (1966-1991)",7251
D016919,Cryptococcosis (1967-1991),7252
D016920,Meningitis (1966-1991),7253
D016921,Meningitis (1966-1991),7254
D016922,Cell Survival (1977-1991),7255
D016923,Cell Survival (1971-1991),7256
D016924,Actinomyces (1969-1991),7257
D016925,Corynebacterium (1967-1991),7258
D016926,"Mycobacterium, Atypical (1986-1991)",7259
D016927,Mycobacterium (1966-1991),7260
D016929,Corynebacterium (1966-1986),7261
D016930,Streptomyces (1988-1991),7262
D016934,Bacteria (1966-1991),7263
D016935,Bacteria (1966-1991),7264
D016940,Bacteria (1966-1973),7265
D016941,Bacteria (1966-1973),7266
D016944,Bacteria (1972-1991),7267
D016945,Bacteria (1973-1991),7268
D016946,Gram-Negative Aerobic Bacteria (1992-1997),7269
D016948,Azotobacter (1966-1991),7270
D016950,Bordetella (1966-1991),7271
D016952,Bacteria (1978-1980),7272
D016954,Acinetobacter (1975-1991),7273
D016955,Moraxella (1966-1991),7274
D016956,Pseudomonas (1971-1991),7275
D016957,Pseudomonas (1967-1991),7276
D016958,Pseudomonas (1966-1991),7277
D016959,Xanthomonas (1966-1991),7278
D016960,Agrobacterium (1966-1991),7279
D016961,Rhizobium (1966-1991),7280
D016962,Rhizobium (1966-1991),7281
D016963,Bacteria (1975),7282
D016964,Bacteria (1966-1975),7283
D016965,Gram-Negative Anaerobic Bacteria (1992-1997),7284
D016966,Bacteroides (1981-1991),7285
D016967,Fusobacterium (1977-1991),7286
D016968,Bacteroidaceae (1986-1991),7287
D016969,Desulfovibrio (1968-1991),7288
D016970,Bacteroides (1973-1975),7289
D016971,Citrobacter (1975-1991),7290
D016972,Enterobacter (1966-1991),7291
D016973,Erwinia (1967-1991),7292
D016974,Erwinia (1980-1991),7293
D016975,Gardnerella vaginalis (1975-1991),7294
D016976,Actinobacillus (1966-1991),7295
D016977,Actinobacillus (1985-1991),7296
D016978,Pasteurella (1966-1991),7297
D016979,Pasteurella (1966-1991),7298
D016980,Aeromonas (1967-1991),7299
D016981,Vibrionaceae (1978-1991),7300
D016982,Micrococcus (1968-1991),7301
D016983,Streptococcus (1966-1991),7302
D016984,Streptococcus (1966-1991),7303
D016985,Streptococcus (1966-1991),7304
D016986,Streptococcus (1986-1991),7305
D016988,Gram-Positive Asporogenous Rods (1992-1997),7306
D016989,Gram-Positive Asporogenous Rods (1992-1997),7307
D016990,Ureaplasma (1976-1991),7308
D016992,Rhodopseudomonas (1966-1991),7309
D016993,Chlamydia (1989-1991),7310
D016995,Rickettsiaceae (1981-1991),7311
D016997,Coxiella (1967-1991),7312
D016998,Campylobacter (1984-1990),7313
D017000,Campylobacter (1983-1991),7314
D017003,RNA Viruses (1984-1991),7315
D017004,Dependency (Psychology) (1987-1991),7316
D017005,Dental Bonding (1977-1991),7317
D017006,Shoulder Joint (1966-1991),7318
D017007,Confidentiality (1976-1991),7319
D017011,Streptococcus (1966-1991),7320
D017014,Bacteria (1968-1978),7321
D017017,Bacteria (1977-1978),7322
D017020,Bacteria (1973-1978),7323
D017021,Methanogens (1979-1991),7324
D017023,Angiography (1966-1991),7325
D017024,Combined Modality Therapy (1984-1991),7326
D017026,Alkaloids (1980-1991),7327
D017027,Phosphoprotein Phosphatases (1985-1991),7328
D017029,"Epilepsy, Temporal Lobe (1979-1991)",7329
D017033,Algae (1966-1969),7330
D017034,Epilepsy (1966-1988),7331
D017036,Epilepsy (1966-1991),7332
D017037,Ferredoxins (1977-1991),7333
D017038,Acetylglucosaminidase (1986-1991),7334
D017041,"Ethics, Medical (1966-1991)",7335
D017042,Phenylketonuria (1966-1991),7336
D017043,Cysts (1966-1991),7337
D017044,"Kidney, Polycystic (1966-1991)",7338
D017045,Gram-Positive Bacteria (1988),7339
D017046,Cost Control (1979-1991),7340
D017047,Deductibles and Coinsurance (1968-1991),7341
D017048,Costs and Cost Analysis (1966-1991),7342
D017049,Costs and Cost Analysis (1966-1991),7343
D017051,Hospices (1977-1991),7344
D017052,Mortality (1966-1991),7345
D017053,Communicable Disease Control (1966-1991),7346
D017054,"Insurance, Health (1977-1991)",7347
D017058,Hispanic Americans (1977-1991),7348
D017060,Consumer Satisfaction (1966-1991),7349
D017061,Health Maintenance Organizations (1972-1991),7350
D017063,Outcome and Process Assessment (Health Care) (1979-1991),7351
D017064,Outcome and Process Assessment (Health Care) (1979-1991),7352
D017072,Basal Ganglia (1966-1973),7353
D017073,"Angioplasty, Balloon (1986-1992)",7354
D017074,Immunologic Deficiency Syndromes (1975-1992),7355
D017075,Light Coagulation (1966-1992),7356
D017076,Computers (1968-1992),7357
D017077,Culture Media (1967-1992),7358
D017078,Doppler Effect (1975-1992),7359
D017079,Exercise Test (1966-1992),7360
D017081,Laparoscopy (1989-1992),7361
D017082,Blood Pressure (1966-1992),7362
D017083,Luminescence (1966-1992),7363
D017084,Acoustic Stimulation (1984-1992),7364
D017085,Thalassemia (1966-1992),7365
D017086,Thalassemia (1966-1992),7366
D017087,Animal Welfare (1986-1992),7367
D017088,Opportunistic Infections (1983-1992),7368
D017089,Amino Acid Sequence (1990-1992),7369
D017090,Orthodontic Appliances (1969-1992),7370
D017091,Colitis (1967-1992),7371
D017092,Porphyria (1966-1992),7372
D017093,Hepatic Encephalopathy (1967-1992),7373
D017094,Porphyria (1966-1992),7374
D017095,Kidney Diseases (1966-1992),7375
D017096,Slow Virus Diseases (1966-1992),7376
D017097,Electric Conductivity (1968-1992),7377
D017098,Dysgammaglobulinemia (1975-1992),7378
D017099,IgG (1971-1972),7379
D017100,Salmonella Phages (1966-1992),7380
D017101,Coliphages (1966-1992),7381
D017102,Fractures (1966-1992),7382
D017103,Bacteriophages (1966-1992),7383
D017104,Coliphages (1966-1992),7384
D017105,Bacteriophages (1966-1992),7385
D017108,Bacteriophages (1966-1992),7386
D017109,Movement Disorders (1968-1977),7387
D017110,Cryopreservation (1989-1992),7388
D017111,Hamsters (1970-1992),7389
D017114,Hepatic Encephalopathy (1967-1992),7390
D017115,Catheterization (1971-1980),7391
D017116,Back Pain (1966-1992),7392
D017118,Porphyria (1966-1992),7393
D017119,Porphyria (1966-1992),7394
D017120,Eye Movements (1966-1982),7395
D017121,Porphyria (1966-1992),7396
D017122,Coliphages (1966-1979),7397
D017123,Coliphages (1966-1979),7398
D017124,Amino Acid Sequence (1977-1992),7399
D017125,Genes (1966-1992),7400
D017126,Bacteriophages (1966-1992),7401
D017127,Glycosylation (1988-1992),7402
D017128,specific embolism/surgery (1966-1992),7403
D017129,Nematode Infections (1967-1992),7404
D017130,"Angioplasty, Balloon (1982-1992)",7405
D017131,Thrombophlebitis/surgery (1966-1992),7406
D017135,Norpregnenes (1979-1992),7407
D017136,Ion Exchange (1966-1992),7408
D017137,Polyethylene Glycols (1975-1992),7409
D017143,Logic (1977-1992),7410
D017144,Marketing of Health Services (1987-1992),7411
D017145,"Models, Theoretical (1968-1992)",7412
D017146,"Models, Theoretical (1968-1992)",7413
D017147,Electric Countershock/instrumentation (1980-1992),7414
D017148,"Infusions, Parenteral (1976-1992)",7415
D017149,"Health Facilities, Proprietary (1979-1992)",7416
D017150,Government Agencies (1979-1992),7417
D017151,Antibodies (1986-1992),7418
D017152,Autoantibodies (1983-1992),7419
D017153,Antibodies (1984-1992),7420
D017155,Surface Properties (1968-1992),7421
D017156,Plethysmography (1966-1992),7422
D017159,Nematoda (1966-1992),7423
D017160,Trichinella (1966-1992),7424
D017163,Ascaridoidea (1975-1988),7425
D017164,Ascaris (1966-1992),7426
D017165,Ascaris (1966-1992),7427
D017166,Toxocara (1966-1992),7428
D017170,Strongyloides (1968-1992),7429
D017171,Strongyloides (1966-1992),7430
D017172,Nematoda (1966-1992),7431
D017173,Caenorhabditis (1979-1992),7432
D017178,Brugia (1975-1992),7433
D017179,Brugia (1975-1992),7434
D017180,Tachycardia (1966-1992),7435
D017181,Onchocerca (1966-1992),7436
D017182,Filarioidea (1966-1992),7437
D017184,Heligmosomatoidea (1986-1992),7438
D017185,Angiostrongylus (1981-1992),7439
D017186,specific technique (1966-1992),7440
D017195,Adolescence (1970-1992),7441
D017202,Coronary Disease (1966-1992),7442
D017204,Ataxia (1972-1992),7443
D017207,Rats (1966-1982),7444
D017208,Rats (1966-1980),7445
D017209,Cell Survival (1972-1992),7446
D017210,Fishes (1966-1992),7447
D017213,Dental Caries (1966-1992),7448
D017214,Intubation (1985-1992),7449
D017215,Communication (1972-1975),7450
D017216,Telecommunications (1976-1992),7451
D017217,Blood (1974-1992),7452
D017218,Blood Specimen Collection (1987-1992),7453
D017219,Pyloric Stenosis (1967-1992),7454
D017220,Composite Resins (1983-1992),7455
D017221,Necator (1966-1992),7456
D017222,"Angioplasty, Balloon (1985-1992)",7457
D017225,Coronary Arteriosclerosis (1989-1992),7458
D017228,Blood Proteins (1984-1991),7459
D017229,Oxyuriasis (1966-1992),7460
D017231,Proto-Oncogene Proteins (1987-1992),7461
D017232,Retroviridae Proteins (1987-1989),7462
D017233,Orbit/surgery (1966-1992),7463
D017234,Eye Enucleation (1989-1992),7464
D017236,Euthanasia (1976-1992),7465
D017237,"Brain Diseases, Metabolic (1977-1992)",7466
D017238,Genes (1974-1992),7467
D017239,Alkaloids (1982-1992),7468
D017240,"Mitochondria, Muscle (1968-1992)",7469
D017241,Acidosis (1985-1986),7470
D017242,Beta Globulins (1978-1979),7471
D017243,"Epilepsy, Myoclonic (1980-1992)",7472
D017244,Peptide Peptidohydrolases (1983-1987),7473
D017245,Formates (1978-1980),7474
D017246,"DNA, Mitochondrial (1988-1992)",7475
D017247,Neutrons (1966-1992),7476
D017248,Immunoenzyme Techniques (1976-1992),7477
D017250,Picornavirus Infections (1980-1992),7478
D017252,Antigens (1983-1984),7479
D017254,specific leukemia (1966-1992),7480
D017255,Tretinoin/analogs & derivatives (1977-1992),7481
D017256,Organometallic Compounds (1987-1989),7482
D017257,Bicyclo Compounds (1984-1992),7483
D017258,Hydroxyprogesterones (1976-1978),7484
D017259,APT (1980-1992),7485
D017260,"Antigens, CD (1990-1992)",7486
D017261,Glycolipids (1988-1992),7487
D017262,Catechols (1972-1975),7488
D017263,Oligopeptides (1986-1992),7489
D017265,Amino Alcohols (1978-1980),7490
D017266,Dentures (1991-1992),7491
D017267,Denture Design (1970-1992),7492
D017268,Dental Prosthesis Retention (1966-1989),7493
D017269,Denture Repair (1972-1992),7494
D017270,Lipoproteins (1977-1992),7495
D017271,Temporomandibular Joint Diseases (1982-1992),7496
D017272,Propanolamines (1982-1992),7497
D017273,Buserelin/analogs & derivatives (1984-1992),7498
D017274,Gonadorelin/analogs & derivatives (1981-1992),7499
D017275,Dihydropyridines (1991-1992),7500
D017278,Protective Devices (1980-1992),7501
D017279,Cysteine/analogs & derivatives (1977-1992),7502
D017280,Contraceptive Devices (1966-1974),7503
D017281,Costs and Cost Analysis (1966-1992),7504
D017283,Maternal-Child Nursing (1991-1992),7505
D017285,Myositis (1966-1992),7506
D017286,"Monitoring, Physiologic (1978-1992)",7507
D017287,Cerebrospinal Fluid Shunts (1969-1992),7508
D017288,Pain (1966-1992),7509
D017289,Activator Appliances (1975-1992),7510
D017290,Nogalamycin/analogs & derivatives (1979-1992),7511
D017291,Erythromycin/analogs & derivatives (1987-1992),7512
D017292,Prazosin/analogs & derivatives (1980-1992),7513
D017293,Glycoproteins (1980-1992),7514
D017294,Imidazoles (1987-1992),7515
D017298,Propanolamines (1984-1992),7516
D017299,Eye Proteins (1973-1992),7517
D017300,"5-Androstane-3,17-diol/analogs & derivatives (1980-1992)",7518
D017301,"Adenosine Triphosphatase, Magnesium (1986-1992)",7519
D017302,Calcium-Binding Proteins (1984-1992),7520
D017304,Calcium-Binding Proteins (1984-1992),7521
D017305,Calcium-Binding Proteins (1984-1992),7522
D017306,Calcium-Binding Proteins (1984-1992),7523
D017307,Propanolamines (1984-1992),7524
D017308,Acetic Acids (1976-1988),7525
D017310,Proteins (1978-1992),7526
D017311,Nifedipine/analogs & derivatives (1986-1992),7527
D017312,Tamoxifen/analogs & derivatives (1985-1992),7528
D017313,Tretinoin/analogs & derivatives (1979-1992),7529
D017314,Calcium-Binding Proteins (1982-1992),7530
D017315,Pyridazines (1984-1992),7531
D017316,Imidazoles (1988-1992),7532
D017317,Calcium-Binding Proteins (1984-1992),7533
D017318,Calcium-Binding Proteins (1991-1992),7534
D017320,Antiviral Agents (1990-1992),7535
D017321,Clinical Trials (1980-1992),7536
D017322,Clinical Trials (1980-1992),7537
D017323,Hematoporphyrins (1985-1992),7538
D017324,Hematoporphyrins (1980-1992),7539
D017325,Viral Hepatitis Vaccines (1985-1992),7540
D017326,Clinical Trials (1980-1992),7541
D017327,Clinical Trials (1980-1992),7542
D017328,Proline/analogs & derivatives (1985-1992),7543
D017329,Gonadorelin/analogs & derivatives (1978-1992),7544
D017330,Benzamides (1984-1992),7545
D017332,Hydroxyzine/analogs & derivatives (1987-1992),7546
D017334,Glycopeptides (1978-1992),7547
D017335,Imidazoles (1982-1992),7548
D017336,Cyproheptadine/analogs & derivatives (1987-1992),7549
D017337,Peptide Fragments (1984-1992),7550
D017338,2-Chloroadenosine/analogs & derivatives (1986-1992),7551
D017341,Nitroimidazoles (1981-1992),7552
D017343,Genes (1966-1992),7553
D017344,Genes (1966-1992),7554
D017346,Protein Kinases (1983-1992),7555
D017347,Brucella (1966-1992),7556
D017348,"Microscopy, Electron, Scanning (1969-1992)",7557
D017349,Hexosyltransferases (1972-1992),7558
D017350,Galactosyltransferases (1976-1992),7559
D017351,Glucosyltransferases (1966-1992),7560
D017352,Magnetic Resonance Imaging (1988-1992),7561
D017353,Chromosome Deletion (1976-1992),7562
D017354,Mutation (1966-1992),7563
D017355,Bacteria (1967-1983),7564
D017356,Particle Accelerators (1978-1992),7565
D017357,Fast Neutrons (1971-1977),7566
D017358,Mucoproteins (1976-1992),7567
D017359,Eclampsia (1985-1992),7568
D017360,Plants (1966-1992),7569
D017361,Capsid (1988-1992),7570
D017362,DNA-Binding Proteins (1989-1992),7571
D017364,Clostridium histolyticum Collagenase (1975-1992),7572
D017365,Condiments (1966-1992),7573
D017366,Serotonin/physiology (1966-1992),7574
D017367,Serotonin Antagonists (1978-1992),7575
D017368,"Protein Processing, Post-Translational (1987-1992)",7576
D017370,Interleukins (1990-1992),7577
D017371,Tetrahydronaphthalenes (1982-1992),7578
D017373,Cyproterone/analogs & derivatives (1980-1992),7579
D017374,Dioxolanes (1978-1982),7580
D017376,Viral Proteins (1980-1992),7581
D017377,Algae (1966-1992),7582
D017378,Quinolinic Acids (1981-1992),7583
D017379,Heart Hypertrophy (1966-1992),7584
D017380,Heart Hypertrophy (1966-1992),7585
D017381,Ribonucleoproteins (1986-1992),7586
D017384,Mutation (1976-1992),7587
D017385,Amino Acid Sequence (1967-1992),7588
D017386,Amino Acid Sequence (1967-1992),7589
D017387,"Drugs, Investigational (1990-1992)",7590
D017388,Embryo Transfer (1988-1992),7591
D017391,Corneal Transplantation (1981-1992),7592
D017393,"RNA Processing, Post-Transcriptional (1988-1992)",7593
D017394,RNA (1990-1992),7594
D017395,Plasminogen Inactivators (1990-1992),7595
D017396,Plasminogen Inactivators (1990-1992),7596
D017397,Cerebral Cortex (1966-1992),7597
D017398,RNA Splicing (1982-1992),7598
D017400,Treponema (1980-1992),7599
D017401,Treponema (1974-1992),7600
D017403,Nucleic Acid Hybridization (1971-1992),7601
D017404,"Microscopy, Fluorescence (1977-1992)",7602
D017405,Trans-Activators (1991-1992),7603
D017406,Sex Behavior (1979-1992),7604
D017407,Family (1988-1991),7605
D017409,Anilides (1977-1978),7606
D017411,Ribonucleoproteins (1981-1992),7607
D017412,Ribonucleoproteins (1975-1992),7608
D017413,Ribonucleoproteins (1975-1992),7609
D017414,Ribonucleoproteins (1982-1992),7610
D017415,Ribonucleoproteins (1982-1992),7611
D017419,Potassium (1966-1992),7612
D017421,Amino Acid Sequence (1966-1992),7613
D017422,Amino Acid Sequence (1966-1992),7614
