`mesh_descriptor_uid`,`previous_indexing`,`mesh_previous_indexing_id`
D016659,Muscular Diseases (1968-1991),7977
D016660,Oxidoreductases (1966-1974),7978
D016662,Proviruses (1988-1991),7979
D016666,Serotonin Antagonists (1978-1991),7980
D016667,"Polysaccharides, Bacterial (1966-1991)",7981
D016670,Serine Proteinase Inhibitors (1990-1991),7982
D016672,Esophageal Diverticulum (1966-1991),7983
D016674,Pongidae (1967-1991),7984
D016676,Pulmonary Alveoli (1966-1991),7985
D016677,Lidocaine/analogs & derivatives (1982-1991),7986
D016678,Genomic Library (1990-1991),7987
D016679,"RNA, Viral (1966-1977)",7988
D016680,"DNA, Bacterial (1966-1991)",7989
D016681,"Genes, Fungal (1984-1991)",7990
D016682,Blood Coagulation Factors (1966-1991),7991
D016683,Supination (1988-1991),7992
D016684,Pronation (1988-1991),7993
D016685,Mitomycins (1966-1991),7994
D016686,Pyrrolizidine Alkaloids (1971-1973),7995
D016687,Sutures (1966-1991),7996
D016688,Mice (1980-1991),7997
D016689,Trypanosoma (1966-1991),7998
D016692,"Receptors, Antigen, T-Cell (1986-1991)",7999
D016693,"Receptors, Antigen, T-Cell (1980-1991)",8000
D016694,"Receptors, Antigen, T-Cell/genetics (1987-1988)",8001
D016695,Transferases (1966-1991),8002
D016697,Herpes Zoster (1966-1991),8003
D016698,Technetium (1966-1991),8004
D016700,Anti-Arrhythmia Agents (1966-1991),8005
D016701,"Africa, Western (1966-1991)",8006
D016703,"Africa, Central (1966-1991)",8007
D016704,Phosphoproteins (1970-1991),8008
D016706,"Arthritis, Juvenile Rheumatoid (1966-1991)",8009
D016708,Nerve Tissue Proteins (1966-1991),8010
D016709,"Medicine, Chinese Traditional (1968-1991)",8011
D016710,"Medicine, Chinese Traditional (1983-1991)",8012
D016711,"Medicine, Chinese Traditional (1983-1991)",8013
D016712,Fatty Acids (1966-1991),8014
D016713,Piperidines (1966-1991),8015
D016715,Neurofibromatosis 1 (1979-1990),8016
D016716,"Tumor Cells, Cultured (1987-1991)",8017
D016717,Vater's Ampulla/surgery (1974-1991),8018
D016718,Arachidonic Acids (1975-1991),8019
D016719,Radionuclide Imaging (1980-1991),8020
D016720,Protozoan Infections (1985-1988),8021
D016721,Retroviridae (1966-1987),8022
D016722,Silver (1988-1991),8023
D016723,Bone Resorption (1967-1991),8024
D016724,Empyema (1966-1991),8025
D016726,Lung Diseases (1966-1991),8026
D016727,Orbital Diseases (1981-1991),8027
D016728,Self Mutilation (1968-1991),8028
D016729,Gonadorelin/analogs & derivatives (1980-1991),8029
D016731,Virus Diseases (1966-1982),8030
D016732,Parvoviridae (1981-1991),8031
D016733,"Dentistry, Operative/instrumentation (1977-1991)",8032
D016734,"Denture, Partial, Removable (1966-1991)",8033
D016735,Munchausen Syndrome (1977-1991),8034
D016736,Phospholipids/immunology (1977-1991),8035
D016737,Colectomy (1981-1991),8036
D016738,Pulmonary Artery/abnormalities (1988-1991),8037
D016739,Substance Dependence (1974-1991),8038
D016740,Acupuncture (1968-1991),8039
D016741,Urinary Incontinence/surgery (1969-1991),8040
D016742,Pregnancy (1981-1991),8041
D016743,Mental Retardation (1966-1991),8042
D016745,Tooth Root (1966-1991),8043
D016746,Primary Nursing Care (1977-1991),8044
D016749,Malpractice (1989-1991),8045
D016750,Neuromuscular Diseases (1972-1991),8046
D016751,"Hepatitis, Viral, Human (1990-1991)",8047
D016752,Hepatitis Viruses (1990-1991),8048
D016753,Interleukins (1990-1991),8049
D016754,"Radiotherapy, High-Energy (1966-1992)",8050
D016755,Transcription Factors (1987-1991),8051
D016756,Immunoglobulins (1970-1991),8052
D016757,"Death, Sudden (1966-1991)",8053
D016758,Proto-Oncogenes (1987-1991),8054
D016759,"Retroviridae Proteins, Oncogenic (1990-1991)",8055
D016760,Proto-Oncogene Proteins (1985-1991),8056
D016761,Retroviridae Proteins (1987-1988),8057
D016762,Proto-Oncogenes (1985-1991),8058
D016765,Coronaviridae (1977-1991),8059
D016766,Coronavirus Infections (1978-1991),8060
D016767,Biliary Dyskinesia (1966-1984),8061
D016773,Leishmaniasis (1966-1991),8062
D016774,Leishmaniasis (1966-1991),8063
D016776,Protozoan Infections (1983-1991),8064
D016778,Malaria (1966-1991),8065
D016779,Malaria (1966-1991),8066
D016780,Malaria (1966-1991),8067
D016781,Toxoplasmosis (1966-1991),8068
D016785,Cryptosporidium (1985-1991),8069
D016786,Eimeria (1966-1991),8070
D016788,Plasmodium (1966-1991),8071
D016789,Plasmodium (1966-1991),8072
D016790,Plasmodium (1966-1991),8073
D016793,Babesia (1975-1991),8074
D016794,Sporozoea (1966-1991),8075
D016796,Sporozoea (1966-1991),8076
D016797,Sporozoea (1966-1991),8077
D016798,Protozoa (1975-1991),8078
D016805,Paramecium (1976-1991),8079
D016808,Tetrahymena (1978-1991),8080
D016810,Ciliophora (1966-1991),8081
D016812,Ciliophora (1966-1991),8082
D016813,Ciliophora (1973-1991),8083
D016816,Sporozoea (1969-1991),8084
D016818,Sporozoea (1966-1991),8085
D016819,Sporozoea (1973-1991),8086
D016824,Isoantigens (1976-1991),8087
D016825,Chlamydomonas (1972-1991),8088
D016827,"Antigens, Surface (1985-1991)",8089
D016829,Giardia (1967-1991),8090
D016831,Mastigophora (1966-1978),8091
D016832,"Rehabilitation, Vocational (1988-1991)",8092
D016833,Trypanosoma brucei brucei (1972-1991),8093
D016835,Tritrichomonas (1972-1991),8094
D016839,Physarum (1966-1991),8095
D016844,Zygomycotina (1980-1985),8096
D016845,Zygomycotina (1980-1985),8097
D016848,Naegleria (1988-1991),8098
D016849,"Keratitis, Dendritic (1966-1991)",8099
D016850,Cornea (1966-1991),8100
D016851,Bunyaviridae (1979-1991),8101
D016852,Housing (1967-1991),8102
D016853,"Antibodies, Monoclonal (1981-1991)",8103
D016854,Fear (1966-1991),8104
D016855,Bunyaviridae (1980-1991),8105
D016856,Bunyaviridae (1983-1991),8106
D016857,Carbon Dioxide/blood (1966-1991),8107
D016858,Mycoplasma (1970-1991),8108
D016859,Lipoxygenase/antagonists & inhibitors (1978-1991),8109
D016860,IgG (1989-1991),8110
D016861,Prostaglandin-Endoperoxide Synthase/antagonists & inhibitors (1981-1991),8111
D016862,Tuberculoma (1968-1991),8112
D016864,Syndrome (1982-1986),8113
D016865,specific virus/genetics (1981-1991),8114
D016867,Immunosuppression (1976-1991),8115
D016868,Serratia marcescens (1972-1991),8116
D016869,Ureaplasma (1977-1991),8117
D016873,Rickettsiaceae Infections (1975-1991),8118
D016874,Neurofibrils (1968-1991),8119
D016875,Microtubules (1976-1985),8120
D016876,Dental Alloys (1971-1991),8121
D016877,Oxidation-Reduction (1966-1991),8122
D016882,Viral Vaccines (1985-1991),8123
D016884,Endocrine Diseases (1978-1991),8124
D016885,Government Agencies (1966-1991),8125
D016887,Resuscitation (1971-1991),8126
D016888,Gastrointestinal Hemorrhage (1976-1991),8127
D016889,Uterine Neoplasms (1966-1991),8128
D016890,Sporozoea (1972-1981),8129
D016891,"Kidney, Polycystic (1974-1991)",8130
D016893,Carotid Artery Diseases (1966-1991),8131
D016894,Endarterectomy (1966-1991),8132
D016895,Culture Media (1966-1991),8133
D016897,Oxygen Consumption (1976-1991),8134
D016898,Interferon Type I (1983-1991),8135
D016899,Interferon Type I (1984-1991),8136
D016900,Nerve Tissue Proteins (1970-1982),8137
D016902,Air Pollution (1968-1991),8138
D016905,specific bacterial infection (1966-1971),8139
D016906,Interleukins (1990-1991),8140
D016907,specific drug/adverse effects (1966-1991),8141
D016908,specific bacterial infection (1966-1971),8142
D016909,Tibia (1972-1991),8143
D016910,Orthodontic Appliances (1967-1991),8144
D016911,Depersonalization Disorder (1969-1991),8145
D016912,Norgestrel (1980-1991),8146
D016913,Blood Transfusion (1974-1991),8147
D016914,Ribonucleases (1973-1982),8148
D016915,Viral Vaccines (1987-1991),8149
D016917,Angiomatosis (1989-1991),8150
D016918,"Arthritis, Infectious (1966-1991)",8151
D016919,Meningitis (1967-1991),8152
D016920,specific bacterium (1966-1991),8153
D016921,specific mycosis (1966-1991),8154
D016922,Erythrocyte Aging (1967-1991),8155
D016923,Cell Survival (1971-1991),8156
D016924,Actinomyces (1969-1991),8157
D016925,Corynebacterium (1967-1991),8158
D016926,"Mycobacterium, Atypical (1986-1991)",8159
D016927,Mycobacterium (1966-1991),8160
D016929,Rhodococcus (1987-1991),8161
D016930,Streptomyces (1988-1991),8162
D016934,Bacteria (1966-1991),8163
D016935,Bacteria (1966-1991),8164
D016940,Myxococcales (1974-1991),8165
D016941,Myxococcales (1974-1991),8166
D016944,Bacteria (1972-1991),8167
D016945,Bacteria (1973-1991),8168
D016946,Gram-Negative Aerobic Bacteria (1992-1997),8169
D016948,Azotobacter (1966-1991),8170
D016950,Bordetella (1966-1991),8171
D016952,Legionella (1981-1991),8172
D016954,Alcaligenes (1971-1974),8173
D016955,Moraxella (1966-1991),8174
D016956,Pseudomonas (1971-1991),8175
D016957,Pseudomonas (1967-1991),8176
D016958,Pseudomonas (1966-1991),8177
D016959,Xanthomonas (1966-1991),8178
D016960,Agrobacterium (1966-1991),8179
D016961,Rhizobium (1966-1991),8180
D016962,Rhizobium (1966-1991),8181
D016963,Thermus (1978-1991),8182
D016964,Gram-Negative Anaerobic Bacteria (1976-1991),8183
D016965,Gram-Negative Anaerobic Bacteria (1992-1997),8184
D016966,Bacteroides (1981-1991),8185
D016967,Fusobacterium (1977-1991),8186
D016968,Bacteroidaceae (1986-1991),8187
D016969,Desulfovibrio (1968-1991),8188
D016970,Eikenella corrodens (1976-1991),8189
D016971,Escherichia (1966-1974),8190
D016972,Enterobacter (1966-1991),8191
D016973,Erwinia (1967-1991),8192
D016974,Erwinia (1980-1991),8193
D016975,Gardnerella vaginalis (1975-1991),8194
D016976,Actinobacillus (1966-1991),8195
D016977,Haemophilus (1980-1985),8196
D016978,Pasteurella (1966-1991),8197
D016979,Pasteurella (1966-1991),8198
D016980,Aeromonas (1967-1991),8199
D016981,Vibrionaceae (1978-1991),8200
D016982,Micrococcus (1968-1991),8201
D016983,Streptococcus (1966-1991),8202
D016984,Streptococcus (1966-1991),8203
D016985,Streptococcus (1966-1991),8204
D016986,Streptococcus (1986-1991),8205
D016988,Gram-Positive Asporogenous Rods (1992-1997),8206
D016989,Gram-Positive Asporogenous Rods (1992-1997),8207
D016990,Ureaplasma (1976-1991),8208
D016992,Rhodopseudomonas (1966-1991),8209
D016993,Chlamydia (1989-1991),8210
D016995,Rickettsiaceae (1981-1991),8211
D016997,Coxiella (1967-1991),8212
D016998,Campylobacter (1984-1990),8213
D017000,Campylobacter (1983-1991),8214
D017003,RNA Viruses (1984-1991),8215
D017004,Dependency (Psychology) (1987-1991),8216
D017005,Dental Bonding (1977-1991),8217
D017006,"Tendons, Para-Articular (1972-1991)",8218
D017007,Confidentiality (1976-1991),8219
D017011,Streptococcus (1966-1991),8220
D017014,Methanogens (1979-1991),8221
D017017,Methanogens (1979-1991),8222
D017020,Sarcina (1966-1974),8223
D017021,Sarcina (1966-1968),8224
D017023,Coronary Vessels/radiography (1966-1991),8225
D017024,specific drug/therapeutic use (1966-1991),8226
D017026,Alkaloids (1980-1991),8227
D017027,Phosphoprotein Phosphatases (1985-1991),8228
D017029,"Epilepsy, Temporal Lobe (1979-1991)",8229
D017033,Cyanobacteria (1970-1991),8230
D017034,"Epilepsy, Temporal Lobe (1966-1991)",8231
D017036,"Epilepsy, Temporal Lobe (1966-1991)",8232
D017037,Ferredoxins (1977-1991),8233
D017038,Glycoside Hydrolases (1979-1985),8234
D017041,Professional Staff Committees (1975-1991),8235
D017042,Phenylketonuria (1966-1991),8236
D017043,Meibomian Glands (1975-1990),8237
D017044,"Kidney, Polycystic (1966-1991)",8238
D017045,Streptococcus (1988-1991),8239
D017046,Cost Control (1979-1991),8240
D017047,Deductibles and Coinsurance (1968-1991),8241
D017048,Health Expenditures (1968-1991),8242
D017049,Health Expenditures (1968-1991),8243
D017051,Hospices (1977-1991),8244
D017052,Mortality (1966-1991),8245
D017053,Infection/prevention & control (1966-1991),8246
D017054,Medicare (1977-1991),8247
D017058,Mexico/ethnology (1978-1991),8248
D017060,Consumer Satisfaction (1966-1991),8249
D017061,"Insurance, Health (1966-1991)",8250
D017063,Outcome and Process Assessment (Health Care) (1979-1991),8251
D017064,Outcome and Process Assessment (Health Care) (1979-1991),8252
D017072,Corpus Striatum (1974-1992),8253
D017073,Atherosclerosis (1987-1992),8254
D017074,Immunologic Deficiency Syndromes (1975-1992),8255
D017075,Light Coagulation (1966-1992),8256
D017076,Computers (1968-1992),8257
D017077,Culture Media (1967-1992),8258
D017078,Lasers (1966-1992),8259
D017079,Exercise Test (1966-1992),8260
D017081,Laparoscopy (1989-1992),8261
D017082,Blood Pressure (1966-1992),8262
D017084,Cochlea (1983-1992),8263
D017085,Thalassemia (1966-1992),8264
D017086,Thalassemia (1966-1992),8265
D017087,Animal Welfare (1986-1992),8266
D017088,specific opportunistic infection (1983-1992),8267
D017089,Membrane Proteins (1990-1992),8268
D017090,Orthodontic Appliances (1969-1992),8269
D017091,Ischemia (1967-1992),8270
D017092,Porphyria (1966-1992),8271
D017093,Liver Diseases (1966-1992),8272
D017094,Porphyria (1966-1992),8273
D017096,Slow Virus Diseases (1966-1992),8274
D017097,Electrophysiology (1966-1967),8275
D017098,IgA/deficiency (1971-1992),8276
D017099,IgG/deficiency (1973-1992),8277
D017100,Salmonella Phages (1966-1992),8278
D017101,Coliphages (1966-1992),8279
D017102,Wound Healing (1966-1992),8280
D017103,Bacteriophages (1966-1992),8281
D017104,Coliphages (1966-1992),8282
D017105,Bacteriophages (1966-1992),8283
D017108,Bacteriophages (1966-1992),8284
D017109,Psychomotor Agitation (1978-1992),8285
D017110,Freezing (1966-1992),8286
D017111,Hamsters (1970-1992),8287
D017114,Liver Diseases (1966-1992),8288
D017115,Heart Catheterization (1981-1992),8289
D017116,Back Pain (1966-1992),8290
D017118,Porphyria (1966-1992),8291
D017119,Porphyria (1966-1992),8292
D017120,"Nystagmus, Physiologic (1983-1992)",8293
D017121,Porphyria (1966-1992),8294
D017122,T-Phages (1980-1992),8295
D017123,T-Phages (1980-1992),8296
D017124,Base Sequence (1973-1992),8297
D017125,specific protozoa (1966-1992),8298
D017126,Bacteriophages (1966-1992),8299
D017127,Glycosylation (1988-1992),8300
D017128,specific embolism/surgery (1966-1992),8301
D017129,Nematode Infections (1967-1992),8302
D017130,Catheterization (1966-1981),8303
D017131,Thrombosis/surgery (1966-1992),8304
D017135,"Progestational Hormones, Synthetic (1979-1992)",8305
D017136,Ion Exchange (1966-1992),8306
D017137,Polyethylene Glycols (1975-1992),8307
D017143,"Models, Theoretical (1974-1992)",8308
D017144,Marketing of Health Services (1987-1992),8309
D017145,Teaching (1966-1992),8310
D017146,"Models, Theoretical (1968-1992)",8311
D017147,"Implants, Artificial (1982-1992)",8312
D017148,"Infusions, Parenteral (1976-1992)",8313
D017149,"Health Facilities, Proprietary (1979-1992)",8314
D017150,Government Agencies (1979-1992),8315
D017151,Catalysis (1986-1992),8316
D017152,Autoantibodies (1983-1992),8317
D017153,Autoantibodies (1984-1992),8318
D017155,Surface Properties (1968-1992),8319
D017156,Plethysmography (1966-1992),8320
D017159,Nematoda (1966-1992),8321
D017160,Trichinella (1966-1992),8322
D017163,Nematoda (1966-1992),8323
D017164,Ascaris (1966-1992),8324
D017165,Ascaris (1966-1992),8325
D017166,Toxocara (1966-1992),8326
D017170,Strongyloides (1968-1992),8327
D017171,Strongyloides (1966-1992),8328
D017172,Nematoda (1966-1992),8329
D017173,Nematoda (1968-1978),8330
D017178,Filarioidea (1966-1974),8331
D017179,Filarioidea (1966-1974),8332
D017180,Tachycardia (1966-1992),8333
D017181,Onchocerca (1966-1992),8334
D017182,Filarioidea (1966-1992),8335
D017184,Nematoda (1966-1985),8336
D017185,Metastrongyloidea (1966-1990),8337
D017186,specific technique (1966-1992),8338
D017195,Nutrition (1970-1992),8339
D017202,Coronary Disease (1966-1992),8340
D017204,Movement Disorders (1967-1992),8341
D017207,"Rats, Inbred Strains (1982-1992)",8342
D017208,"Rats, Inbred Strains (1980-1992)",8343
D017209,Cell Survival (1972-1992),8344
D017210,Fishes (1966-1992),8345
D017213,Tooth Root (1966-1992),8346
D017214,Masks (1989-1992),8347
D017215,Telecommunications (1976-1992),8348
D017216,Telecommunications (1976-1992),8349
D017217,"Injections, Epidural (1989-1992)",8350
D017218,Blood Specimen Collection (1987-1992),8351
D017219,Stomach Diseases (1978-1992),8352
D017220,Dental Bonding (1976-1992),8353
D017221,Necator (1966-1992),8354
D017222,Lasers (1985-1992),8355
D017225,Coronary Arteriosclerosis (1989-1992),8356
D017228,Growth Substances (1992),8357
D017229,Oxyuriasis (1966-1992),8358
D017231,Proto-Oncogene Proteins (1987-1992),8359
D017232,"Retroviridae Proteins, Oncogenic (1990-1992)",8360
D017233,Orbit/surgery (1966-1992),8361
D017234,Eye/surgery (1966-1988),8362
D017236,Suicide (1976-1992),8363
D017237,Neuromuscular Diseases (1977-1992),8364
D017238,specific helminths (1974-1992),8365
D017239,Terpenes (1977-1981),8366
D017240,Muscular Diseases (1968-1992),8367
D017241,Neuromuscular Diseases (1987-1992),8368
D017242,Glycoproteins (1978-1979),8369
D017243,"Mitochondria, Muscle (1980-1992)",8370
D017244,Serine Proteinases (1988-1992),8371
D017245,Phosphonoacetic Acid (1981-1992),8372
D017246,Ophthalmoplegia (1966-1992),8373
D017247,"Radiotherapy, High-Energy (1966-1992)",8374
D017248,Immunoenzyme Techniques (1976-1992),8375
D017250,Virus Diseases (1975-1979),8376
D017252,"Receptors, Antigen, T-Cell (1990-1992)",8377
D017254,specific neoplasm (1966-1992),8378
D017255,Tretinoin/analogs & derivatives (1977-1992),8379
D017256,Technetium (1987-1989),8380
D017257,Bicyclo Compounds (1984-1992),8381
D017258,Medroxyprogesterone/analogs & derivatives (1978-1992),8382
D017259,Thiourea/analogs & derivatives (1977-1979),8383
D017260,"Receptors, Antigen, T-Cell, gamma-delta (1992)",8384
D017261,Phosphatidylinositols (1988-1992),8385
D017262,Peptides (1972-1978),8386
D017263,Technetium (1986-1989),8387
D017265,Hydroxyquinolines (1978-1980),8388
D017266,Dentures (1991-1992),8389
D017267,Denture Design (1970-1992),8390
D017268,Denture Retention (1990-1992),8391
D017269,Denture Repair (1972-1992),8392
D017270,Lipoproteins (1977-1992),8393
D017271,Temporomandibular Joint Syndrome (1979-1992),8394
D017272,Urea/analogs & derivatives (1978-1982),8395
D017273,Gonadorelin/analogs & derivatives (1979-1984),8396
D017274,Gonadorelin/analogs & derivatives (1981-1992),8397
D017275,Pyridines (1987-1991),8398
